,호텔이름,평점,후기
1467,오동도 호텔,2.0,12월 추운날 방문했는데 난방이 전혀되지않은상태 냉골 정말 추웠습니다 보통은 들어갔을때 따뜻해야 하는데 바닥이 차가워 정말 기분이 좋지않았습니다 난방을 켜고 다섯시간 기다려 겨우 좀 따뜻해지는데 전기보일러의 특성인가봅니다 자는중간에도 추워 확인해보니 보일러가 자동으로 꺼져있고 중앙에서 수시로 끄나봅니다 침대는 딱딱하고 온수물은 녹물이 나왔습니다 따뜻하기라도 했으면 좋았을텐데 보일러가 수시로 자동으로 꺼져 계속 확인해야만했습니다 11만원을 결제하고 넘 추운 방에서 자야하는 불편이 아직도 잊혀지지않습니다 통유리로 되어있어 뷰를 기대했는데 전혀 기대하지않는편이 좋고 겨울에는 추워 추천하고 싶지않습니다 wifi는 약해서 아주 느립니다 침구는 깨끗했습니다
1468,오동도 호텔,8.0,"전반적으로 나쁘진 않았으나 몇 군데 머리카락있었던 점, 5층이었는데도 불구하고 바깥 소음에 취약했던 점이 아쉬웠다. 하지만 아침에 본 전망은 정말 좋았다."
1469,오동도 호텔,4.0,그저그런 아주 나쁘다고 할순없지만 다신 갈일 없을듯요.
1470,오동도 호텔,8.0,좋은 위치 적당한 가격 침대는 좋더군요 나름 깔끔하고요
1471,오동도 호텔,8.0,"호텔의 깔끔한 내실은 정말 맘에 들었어요. 그런데 두 가지 아쉬운 점이 있었는데, 욕실에 워시타올이 없어서 좀 곤란했어요. 비치하는 것을 잊어버린건지 아님, 원래 없는건지는 모르겠지만 다시 점검해 주셨음 좋겠습니다. 또 한가지는 도로 옆이라서인지 차량들 지나다니는 소음이 정말 시끄럽게 들립니다. 이른 새벽에 깊은 잠을 자기가 힘들어 깨게 되네요. 호텔에서 바라다 본 바다뷰도 좋았어요.. 비록 타 호텔의 멋진 모습이 더 돋보이고 전면 바다풍경을 가리긴 했어도 나쁘진 않았답니다. 호텔 숙박자에 한해 2층에 있는 식당에서 1만원짜리를 8천원에 먹은 정식은 든든하게 챙겨먹고 여행지를 둘러보게 되어 좋았어요^^"
1472,오동도 호텔,4.0,여수 여행중 가장 안 좋왔던 부분이 호텔이였다. 명칭만 호텔이지 일반 여관보다 못했음. 주변은 깨끗하지 못했고 호텔방내는 딱딱한 침대에 낡은 가구로 황량한 느낌. 화장실은 청결하다는 느낌을 못받음.
1473,오동도 호텔,4.0,후기보고 결정했는데 제가 배정받은 룸이 별로인건지 그냥 그랬습니다. 낭만포차쪽이랑은 거리가 약간 있는편이지만 바로앞 버스가 있고 택시 부르기도 수월해서 편리합니다. 배정받은 룸이 냄새가 심하고 방이 따뜻해지지 않아 쉬는데 불편했습니다. 올때 갈때 짐 맡아주셔서 편리한점은 있으니 한밤정도 지저분하고 불편한방에서 참을 수 있다면 나쁘지 않습니다. 그렇지만 저는 다시 이용할 생각은 없네요.
1474,오동도 호텔,2.0,"그 가격이면 그냥 가까운 모텔 가세요. 그곳이 더 깨끗하고 서비스도 좋을꺼에요. 직원의 서비스 마인드 제로. 주차장 없습니다. ""주차는 어디에 하나요"" 물었더니 직원이 하는 말이 ""그냥 앞에 길가에 주차 해도 단속 안합니다"" 라고 하세요. 바로 앞에 무인 주정차 단속 카메라가 뻔히 보이는데도 말이죠.."
1475,오동도 호텔,8.0,"오동도 들어가는 곳 바로 입구에 위치해 있어서 위치가 좋고, 온돌방이었는데 가족 3명이서 자기에 충분했어요~ 4명까지는 넉넉하게 잘 수 있을듯! 화장실도 넓고 좋았어요. 생각보다 밖에 소리가 안시끄럽더라구요! 2층에 횟집이라서 매운탕 냄새가... 스리슬쩍 나긴 나지만 거슬릴 정도는 아니었어요. 다만 전용 주차장이 없고 옆에 동백 주차장인가? 거기에다 주차해야 하더라구요. 이 점이 좀 아쉬웠지만.. (주차장 타워가 엘베가 없었던 것 같아요..) 그것 말고는 뭐 엄청 고급진데는 아니지만 깔끔하고 넓고 가성비가 좋은 숙소였어요~"
1476,오동도 호텔,10.0,외관에 비해서 숙소 안 관리가 잘 되 있던 호텔입니다. 기대했던것보다 훨신 만족하고 온 숙소입니다
1477,오동도 호텔,8.0,"엠블호텔이 만실이라 차선책으로 선택했는데 뷰는 너무 좋았네요. 모텔에 가까운 시설이었지만 그래도 깔끔하긴 했구요, 위치와 뷰로 최고입니다~직원분들도 친절하세요!"
1478,오동도 호텔,10.0,깔끔 굳
1479,오동도 호텔,6.0,서비스는 좋았으나 바깥 소음에 그대로 노출되어 숙면에 방해가 됐음.
1480,오동도 호텔,8.0,주차장 없음 뷰 좋음 오동도 가까움
1481,오동도 호텔,6.0,여수의 주요 관광지와 매우 인접하여 걸어서도 수족관 정도는 갈 수 있는 좋은 입지였습니다. 다만 호텔이라 평하기 좀 애매한 수준의 시설이 안타깝네요. 주차장은 인접한 주차타워를 사용해야 해서 주차 후 좀 걸어야 하는 불편이 있고 주차 요금 정산 후 다시 프런트로 찾아가 정산받아야 하는게 그렇더군요. 또한 방음이 좋지 않아서 심야 인접 호실의 소음이 그대로 들리고 창밖의 차들이 달리는 소음도 심했습니다. 무엇보다도... 연계된것으로 보이는 2층 식당이 서비스 및 음식이 만족스럽지 못했습니다.
1482,오동도 호텔,10.0,깨끗하고 위치가 좋습니다.
1483,오동도 호텔,6.0,규모는작은데 관리가 잘되어있음
1484,나르샤관광호텔,10.0,위치가 좋고 직원분들이 친절함
1485,나르샤관광호텔,4.0,"근처 다른숙박시설에 비해 비싸기만하고 좋은점은 없습니다, 주차정도 협소하고 직원친절도도 별로입니다"
1486,나르샤관광호텔,10.0,완전 좋았어요~~ 다음에 또 갈께요~~^^ 조식도 정말 맛있었어요~~
1487,나르샤관광호텔,10.0,사장님이 로비에서부터 친절하게 인사해주시고 다음날 서비스로 떡국도 준비해주셔서 너무 좋았어요 또 여수간다면 여기로..
1488,나르샤관광호텔,10.0,다 좋은데 침대가 별로예요
1489,나르샤관광호텔,10.0,친절하고 좋아요
1490,나르샤관광호텔,10.0,조식이 너무 깔끔하고 맛있었어요.
1491,나르샤관광호텔,10.0,침대 편안하니 좋고 청결상태도 좋고 조식도 생각보다좋았어요~^^조식은가성비좋은거같아요~
1492,나르샤관광호텔,10.0,룸이 정말 넓습니다! 비지니스 관광호텔인만큼 뷰는 당연히 기대하지않았습니다! 화장실과샤워실이 최근에 리모델링한것처럼 굉장히 깨끗했고 비데도 설치돼있습니다. 어매니티 용품도 충분히 좋았습니다! 관광지와 거리는 좀있지만 시내중심지라 주변에 식당 편의점 이용하기에 좋습니다 다시 이용하고싶습니다
1493,나르샤관광호텔,4.0,관광호텔이여서 인지는 몰라도 청결 상태가 좋지 않았음. 실내슬리퍼가 없었다면 신발 신고 들어가고 싶었음. 화장실에 전타임 숙박했다는 증거들이 좀 있었음 털이 좀. 입실시 너무 텁텁한 느낌이 심하게 들었음. 창문을 다 개방할수가 없어서 조금 아쉬웠음.
1494,나르샤관광호텔,8.0,깔끔. 방도 적당. 가성비 굿
1495,나르샤관광호텔,10.0,기대 이상으로 깨끗하고 조식도 가성비가 좋아 아주 만족스러웠음
1496,나르샤관광호텔,10.0,시설도 깨끗하고 직원분들도 너무 친절하셔서 편히 쉬다 왔습니다
1497,나르샤관광호텔,8.0,깨끗하고 조용해서 좋았어요~ 창문이 커서 동 트는 멋진 바다가 시원하게 합니다~ 시내에서 상당히 먼거리에 위치하고 있으니 참고하세요~
1498,나르샤관광호텔,10.0,사장님의 친절한 미소가 참 좋았어요.. 가성비도 좋았어요 즐거운 여수 가족여행 잘 다녀왔어요
1499,나르샤관광호텔,8.0,"바다뷰가 아름답고, 일층에 카페베네 커피숍과 한 블럭옆에 편의점이 있어 여러모로 편리했던 호텔입니다."
1500,나르샤관광호텔,8.0,호텔에 주차공간이 없어서 외부에서 한참 찾아 주차했어요.
1501,나르샤관광호텔,8.0,방이 넓고 화장실을 최근 보수하여 사용하기 쾌적하고 주요 관광지에서 10분 거리여서 한적하다.
1502,나르샤관광호텔,8.0,그 지역 일대에선 가장 가성비 좋은듯
1503,나르샤관광호텔,8.0,호실시설은 조금 오래되어보였지만 하룻밤 자는 데는 전혀 문제가 없었고 직원들도 친절하고 불편한 사항에 대해서는 바로 바로 처리되는 모습이 좋았음.
1504,나르샤관광호텔,10.0,서비스및 전망에만족
1505,나르샤관광호텔,8.0,"추운 날씨였는데, 난방도 잘되고 온수 수압이 세서 아이들 씼기기 좋았어요."
1506,나르샤관광호텔,10.0,乾淨、地點便利、服務好
1507,나르샤관광호텔,2.0,
1508,나르샤관광호텔,10.0,
1509,나르샤관광호텔,10.0,
1510,나르샤관광호텔,8.0,
1511,나르샤관광호텔,10.0,
1512,나르샤관광호텔,10.0,
1513,나르샤관광호텔,10.0,
1514,나르샤관광호텔,10.0,
1515,나르샤관광호텔,6.0,
1516,나르샤관광호텔,6.0,
1517,나르샤관광호텔,6.0,
1518,나르샤관광호텔,10.0,
1519,나르샤관광호텔,8.0,
1520,나르샤관광호텔,10.0,
1521,나르샤관광호텔,8.0,
1522,나르샤관광호텔,6.0,
1523,나르샤관광호텔,8.0,
1524,나르샤관광호텔,10.0,
1525,나르샤관광호텔,2.0,
1526,나르샤관광호텔,10.0,
1527,나르샤관광호텔,10.0,
1528,나르샤관광호텔,10.0,
1529,나르샤관광호텔,10.0,
1530,나르샤관광호텔,10.0,
1531,나르샤관광호텔,8.0,
1532,나르샤관광호텔,8.0,
1533,나르샤관광호텔,2.0,
1534,온다도로 호스텔,10.0,"날씨 맑은 날 바다가 보이는 전경이 아름답고, 시설이 잘 되있습니다. 비록 1일밖에 묵진 못했지만, 바베큐,와인파티 같은 거 할수있게도 잘되있더라구요! 여수에 가시면 꼭 잉용해보세요! 조용하고 아늑해서 좋습니다!!"
1535,온다도로 호스텔,10.0,사장님 친절하시고 시설도 정말 깨끗했습니다. 잘놀다 갑니다~~ㅎㅎ
1536,온다도로 호스텔,10.0,친절한 사장님과 청결한 숙소 덕분에 즐거운 여행되었습니다. 조식도 맛났습니다.
1537,온다도로 호스텔,10.0,너무좋았어요 ! 정말 강추해요 외곽에 있긴하지만 숙소가 좋아서 강추합니다!!!!깔끔하고 따뜻하고 친절하세요
1538,온다도로 호스텔,10.0,깨끗하고좋음
1539,온다도로 호스텔,10.0,사장님 두 분이 너무 친절하십니다. 숙소 청결이나 시설도 굉장히 만족했습니다. 2층과 5층에 야외도 좋은 볼거리이구요. 굉장히 만족합니다. 10점 만점에 100점~~~
1540,온다도로 호스텔,2.0,불쾌한 일이 있어서 다시는 안가요 비추천입니다 불쾌한 일이 있어서 다시는 안가요 비추천입니다
1541,온다도로 호스텔,6.0,청소를 하시는거 같긴한데 머리카락 같은게 있었고 전망이 사진에서 보는것보다 예쁘지는 않더라구요 숙박요금에 비해 살짝 실망...
1542,온다도로 호스텔,10.0,주변이 조용하고 바로 바다라서 마음이 편해져요 방도 깨끗하구 오션뷰가 참 이뻤습니당. 직원분들도 친절하셔요~
1543,온다도로 호스텔,10.0,주인분들이 친절하시고 경치가 너무 좋아요!! 테라스와 루프탑도 너무 잘되어있었습니다 다음에 또 가고싶을정도에요~~❤️
1544,온다도로 호스텔,10.0,"후기들 대부분에 관리가 잘 되어있다, 친절하시다 라는 말이 꼭 써있길래, 어느정도길래..? 했는데 다녀와본 소감으로는 정말 관리가 잘되어있고 정말 친절하시다ㅎㅎㅎㅎㅎ 사장님이 1층 카페에 항상 계셔서 컨택이 잘되는점이 정말 좋았다. 커피도 맛있었어요 덕분에 기분좋게 숙박했습니다. 감사합니다~"
1545,온다도로 호스텔,10.0,사장님도 친절하시고 룸 컨디션도 상당히 만족했습니다. 가족여행이라 은근히 신경쓰였는데 괜한 걱정을 한듯합니다. 주변이 좀한산한 곳이라 차량이동이 필요해서 약간 불편함이 느껴질뿐 근거리에 어지간한 식당이나 편의시설있어서 좋았습니다.
1546,온다도로 호스텔,10.0,성수기이고 휴가철이라 호텔이 없어서 어짜다 예약하게 되었는데...생각외로 너무 좋았어요~호텔못지않게 넘나 만족스러웠어요~ 옥상테라스도 너무 이쁘게 인테리어되어 있었고... 바다뷰에~시설도 깨끗하고...사장님도 엄청 친절해요 주차도 숙박하는사람만 하게 되서있어서 불편함이 없었어요~너무 만족스러웠습니다~^^
1547,온다도로 호스텔,10.0,분위기있게 잘 놀고 왔어요~ 너무 이쁘고 깨끗하너요~ 소호동동다리도 가까워서 야경즐기기 좋았습니다
1548,온다도로 호스텔,6.0,"숙소자체는 나쁘지 않은데, 주변에 공사하는 곳이 있어서 좀 아쉬웠어요.."
1549,온다도로 호스텔,8.0,조용하고 편안한 분위기에서 쉬다 왔습니다.
1550,온다도로 호스텔,8.0,화장실은 만족스러웠어요 온수도 잘나오고 샤워기도 맘에 쏙~ 들었습니다 4명이서 약간 좁았지만 가족이라 즐거운 추억 하나 만들었어요
1551,온다도로 호스텔,8.0,깔금하고젛네요
1552,온다도로 호스텔,8.0,사장님도 친절하시고 방도 넓고 좋았습니당 가격대비 너무 좋았고 앞에 바다도 잘 보이고 햇살도 좋아서 즐거운 여행 하게 되었습니당
1553,온다도로 호스텔,10.0,시설이 깨끗하고 아주 친절합니다. 다시 간다면 여기서 묵고 싶습니다.^^
1554,온다도로 호스텔,10.0,"일출을 멋지게 감상할수 있는 멋진 뷰가 있는 곳이었습니다. 사장님꼐서 직접 청소를 다 하시고 관리하셔서 숙소가 너무 깨끗하고 좋았습니다. 아이들도 너무 멋진곳이라 신이 났었네요 이번 연휴에 2박을 하고 왔었는데 여수엑스포, 바닷가 등등 접근성도 좋아 근거리 이동하기에도 좋았습니다. 도심에서 가까우면서도 한적한 바닷가 정취를 느낄수 있는 곳이였습니다. 여름 휴가 또 이쪽으로 오자하며 가족들과 얘기하며 왔었답니다."
1555,온다도로 호스텔,8.0,관리상태.청결도.사장님 친절부분 모두 좋았습니다. 바로 앞 조용한 바닷가 너무 좋았구요!
1556,온다도로 호스텔,8.0,방이 너무 따뜻 해서 정말 좋았습니다. 새벽에 경치가 너무 이뻤어여!! 너무 이뻐서 한번 더이용하고싶어여
1557,온다도로 호스텔,6.0,"친절하나 wifi부재, 약간의 청소불량 , 식기 부족."
1558,온다도로 호스텔,10.0,조용하게 잘 지내고 왔어요! 깨끗하고 서비스도 좋았어요.
1559,온다도로 호스텔,8.0,"총 4명이서 온돌방 1박 하였습니다. 기본적인 식기구도 갖춰져 있고 청결상태도 매우 좋고 온돌방이라 그런지 아주 따뜻했습니다. 2분만 걸어가면 편의점도 있고 칼국수 맛집도 있습니다. 다만 한가지 아쉬운 점은 층이 낮아서 (2층 기준) 그런지 발코니 문을 살짝만 열어도 바깥 자동차 소음, 사람 말소리가 다 들립니다."
1560,온다도로 호스텔,10.0,"친절하신 주인, 깨끗한 객실,정돈된 주방,탁트인 전망,맛있는 주변 식당... 다시 가고픈 곳입니다."
1561,온다도로 호스텔,10.0,숙소가 굉장히 깨끗하고 줗습니다.
1562,온다도로 호스텔,10.0,직원분도 너무 친절하시고 시설도 청결하고 매우 만족했습니다^^ 저렴하게 잘 지내다 왔습니다~
1563,온다도로 호스텔,8.0,가족여행 여수 1박2일 이었습니다. 깔끔하고 괜찮았습니다
1564,온다도로 호스텔,6.0,바다는 보이지만 고압선이 시선을 가릴만큼 건물과 나란히 있어 ㅠㅠ 단체가 왔는지 방음이 안되어 조용히 휴식을 즐기기는 아쉬웠고 샤워타월이나 가운이 없어 조금 불편
1565,온다도로 호스텔,10.0,The host was Exceptionally nice and very friendly and very professional and we were very happy with the host and we like the place and location very much so and we would like to revisit in the future.
1566,온다도로 호스텔,10.0,"麗水空港からタクシーで行きました。20分位で到着。オンダドロと言っただけで解ってくれました。 漁港に面した静かなペンションでした。近くにはカニ料理の店、カルグクスの専門店、石蟹ケジャンのお店もあり、また、このペンションにも実際に美味しいコーヒーとワインもあって宿泊して良かったです。大型のマートも近くに有りです。 部屋は毎日清掃してくださり、ミニキッチンに冷蔵庫、電子レンジも新しかった。 シャワーは満足できた。トイレもシャワー付きです。 隣の部屋からの音は全く聞こえず。ベランダもプライバシーが確保されていました。 特記、社長さん達の親切が嬉しく、一人の旅行でしたが旅行中は毎日気持ち良く過ごせました。 家族や友人との旅行でバーベキューしたり、釣船も近所に沢山あるので釣旅行も良さそうです。 チャンスがあったら、また行ってみたい。 여수공항에서 택시로 갔다. 20분정도에 도착. 온다도로라고 말했다만으로 알았다주었습니다. 어항에 접한 조용한 펜션이었습니다. 근처에는 대게요리, 칼국수전문점, 돌간장게장 가게도 있고, 또한이 펜션도 정말맛있는 커피와 와인도있고 숙박하고 좋았습니다. 대형마트도 근처에 있음입니다. 방은 매일 청소 해 주시고 주방에 냉장고, 전자 렌지도 새로웠다. 샤워는 만족했다. 화장실도 샤워입니다. 옆방에서 소리는 전혀 들리지 않고. 베란다에서도 프라이버시가 보장되어있었습니다. 특기 사장님들의 친절 기쁘게 한 사람의 여행 이었지만 여행 중 매일 기분 좋게 보낼 수있었습니다. 가족 및 친구들과의 여행에서 바베큐하거나 낚싯배도 인근에 많이 있기 때문에 어업 여행도 좋을 것입니다. 기회가 있으면 또 가고 싶어요."
1567,온다도로 호스텔,10.0,
1568,온다도로 호스텔,8.0,
1569,온다도로 호스텔,10.0,
1570,온다도로 호스텔,10.0,
1571,온다도로 호스텔,10.0,
1572,온다도로 호스텔,10.0,
1573,온다도로 호스텔,10.0,
1574,온다도로 호스텔,6.0,
1575,온다도로 호스텔,8.0,
1576,온다도로 호스텔,8.0,
1577,온다도로 호스텔,8.0,
1578,온다도로 호스텔,8.0,
1579,온다도로 호스텔,10.0,
1580,온다도로 호스텔,10.0,
1581,엠제이투어호스텔,10.0,"오동도/짚라인/낭만포차/케이블카 등등 위치가 최고입니다. 온돌특실에 숙박하였는데, 4인 이상 가족분들에게는 최적의 숙소일 거라고 생각합니다(엄청나게 넓은 방과 좋은 시설 등). 다음 여수 여행때도 같은 숙소/같은 방 이용할 계획입니다."
1582,엠제이투어호스텔,6.0,"가족여행으로 아이2명과 여수 2박하면서 묵었습니다 일단 위치는 좋아요 아쿠아플라넷과 오동도, 커이블카 도보 이동가능합니다 그리고 리모델링건물이라 깨끗합니다 주차장도 협소하긴해도 숙박객들 차는 어떻게든 다주차가능합니다. 단점으로는 평소가격이 얼만지는모르겠으나 저는 여름 연휴기간에 숙박이라 온돌방을 1박 15만원에 2박 하였는데 솔직히 이가격에 묵기에는 많이 아쉽습니다 방이 아주작아요 욕조없습니다 수건도 좀 쉰내가 났습니다 ㅜㅜ 가족여행이라면 잠만잔다고 생각하셔야합니다. 가족여행으로 차를갖고계시다면 여수외곽에 좀더 큰숙소 묵으시는걸 추천합니다"
1583,엠제이투어호스텔,8.0,"가족이 4인실 이용! 빅오쇼, 청춘포차, 오동도 모두 가까워 걸어서 이동 가능 주차장이 협소한 것이 단점이기는 하나 발렛 파킹을 잘 해줌 가격대비 만족도 높았음"
1584,엠제이투어호스텔,8.0,위치는 아주 좋아요. 케이블카. 오동도.엑스포 다 걸어갈 거리예요. 룸컨디션은 가격대비로는 괜찮다고 생각해요.
1585,엠제이투어호스텔,6.0,층간소음이 장난아니에요. 하지만 낭포와 오동도 케이블카와는 거리가 가까워 좋았어요
1586,엠제이투어호스텔,10.0,오션뷰가 너무 좋고 시설이 깨끗해요. 낭만포차 거리까지 걸어서 갈수있는거리인데 근처에도 식당이 많아요. 사장님이 친절하셔서 더 좋았습니다.
1587,엠제이투어호스텔,8.0,위치는 아주 괜찮았어요 오동도 입구 옆이고 낭만포차랑도 안 멀어서 좋긴하지만 자차가 아니면 조금 불편할 수 있을 것 같아요 아쿠아플라넷을 가실분이라면 더 좋을거같아요. 주차장이 넓은 편은 아닌데 또 어떻게든 주차가 가능했어요^^;; 리모델링했다는 후기를 보고 방문을 했는데 확실히 깨끗했구요!! 밤에도 조용했어요. 단지 아쉬운건 침대가 좀 ㅠ 딱딱했다는거 정도..!! 난방도 온수도 엄청 잘나왔고요.. 잘 쉬었다갑니다 :)
1588,엠제이투어호스텔,10.0,처음 숙박 주차장 조금 불편 8층 바다는 안보이나 양호 바다 안보여도 그렇게 아쉽지 않음 오동도 케이블카 가까움. 걸어서 갈거리 오동도는 열차가 좋을것 같음 코로나로 운행안함 어디. 숙소든계획된 관광지랑 가까운 숙소가 최고인듯
1589,엠제이투어호스텔,10.0,포차거리와 걸어서 다닐 수 있는 편리함과 시설이 깔끔했던 점이 좋았네요.
1590,엠제이투어호스텔,8.0,관광요소와 가까운위치여서 편했습니다.
1591,엠제이투어호스텔,8.0,"온돌방이라 좋았음. 이불추가 요청했는데 답변이 빨랐고, 요청한대로 침구 추가되어있어서 좋았음."
1592,엠제이투어호스텔,10.0,clean and very warm floor. but I can't soundproof. Its close to go yeosu sunset place not hotel just motel or hostel.
1593,엠제이투어호스텔,10.0,사장님이 너무친절해요
1594,엠제이투어호스텔,10.0,"다양한 볼거리를 걸어서 볼수있어서 좋다. 엑스포, 오동도, 케이블카등, 관광명소가운데 위치했있어요 주차하고 걸어가디기 좋아요. 차가지고 돌았더니 뱅뱅 돌더라는.... 도로가 편하진않아요"
1595,엠제이투어호스텔,10.0,좋네요
1596,엠제이투어호스텔,10.0,"먼저 숙소가 청결하고 깨끗하며 조용했으며, 해상케이블카가 숙소 근처에 위치하고 있어 저녁식사 후 멋진 야경을 감상할 수 있어 좋았습니다."
1597,엠제이투어호스텔,8.0,"3식구 가족여행으로 선택한 숙소였는데 룸컨디션이나 위치가 깔끔하고 아주 좋았습니다. 케이블카, 오동도, 낭만포차거리가 도보로 이용할 수 있을 정도로 가까워서 좋았습니다. 옆건물에 편의점도 있고 조금 걸어가면 깔끔한 분식집도 있어서 편리하고 층마다 공동취사실이 있어서 간단한 요기가 가능했습니다. 더워서 포기했지만 옥상에서 저녁에 맥주한잔하기 좋겠더라고요. 단점을 꼭 써야한다면 주차장이 조금 좁다는 부분말고는 만족했습니다."
1598,엠제이투어호스텔,4.0,"시설은 좋은데 서비스는 정말이지 엉망입니다!!!! 3인실 3박 예약했는데 첫날은 욕실이 고장났다는 이유로, 둘째날은 우리가 외출한 사이에 다른 사람들에게 이미 방 예약을 줘 버렸다는 이유로 3일 중 2일을 2인실에 투숙하게 했습니다. 2인실과 3인실 차액 환불은 커녕 미안한 기색도 없이 어쩔 수 없다는 태도로 일관했고요. 오후 3시까지 돌아와야 방을 바꿔준다고 해서 (대체 왜 우리가 맞춰야 하나요?) 부랴부랴 돌아왔더니 이미 다른 예약을 받아버려서 못바꿔준다는 건 정말 말이 안됩니다. 옥상 테라스에 사람이 있는 걸 보고 불을 꺼버리는 건 대체 어떤 생각인지 알 수가 없습니다. 서비스업이 정말 맞나요? The facilities were not bad but the service was AWFUL. We were supposed to stay in a room for 3 people for 3 nights. Instead, they put us in a room for 2 giving us an extra blanket for one of us to sleep on the floor. They didn't even offer a refund and were very unpleasant when we were asking them extra amenities... We had the feeling they were taking advantage of the fact that we were young and foreigners... really not recommending this hostel."
1599,엠제이투어호스텔,8.0,새로지어진 건물이라서 깨끗하고 좋았습니다. 위치도 걸어서 오동도 및 해상케이블카 이동가능...
1600,엠제이투어호스텔,4.0,"방의 청결 및 위치는 좋았습니다 하지만 방음의 문제로 테이블 및 의자끄는 소리등으로 3박중 1박의 밤을 설쳤고 나머지 2박은 늦게 잠들었네요. 배려없는 숙박객들과 동시간에 숙박한 이유일 수도 있지만 구조적 문제라고 생각합니다. 또한 주차장은 확실히 협소합니다. 그래서 불쾌한 경험이 있었고 후기를 남기게 된 이유이기도 합니다. 주차공간 부족인지 아니면 좋은 위치에 따른 숙박객 외의 주차를 금하기 위한 이유였는지 주차를위해 차량진입을하면 여자분 또는 남자분이 나와서 주차안내를 해주셨는데 저는 주차관리라생각했지만 남자사장님?은 단순 숙박확인용이었나 봅니다. 저는 임신한 와이프를위해 일정중 낮시간은 숙소에서 휴식을 취했는데 3일째날에 남자사장님의 안내로 건물 좌측주차장에 주차 및 휴식 후, 다음일정(유람선)을 위해 출차하려했으나 다른 차량들에 의해 못나가는 상황이었습니다. 프론트에 사실을 알리니 여자사장님이 앞차들의 차키가 없다 택시이용 양해부탁드린다 라고 하셔서 남자사장님의 안내받고 주차했는데 어떡하냐는 저의 말에 남자사장님이 옆방에서 나오면서 주차하셔도 된다했지 주차하라고는 안했다. 자꾸 왔다갔다 하시면 어떻게하냐는 식의 대응 후 앞차들 차키가 없는데 연락해 보겠다고해서 일단 기다려봤고 결구 차키가 있었다는 말과함께 차량이동후 출차할 수 있었습니다. 여자사장님은 저를 안심시키기 위해서인지 여수 어디여행하셨냐 유람선타실거면 차안타고가는 숙소앞 여수항 유람선을 이용하는건 어떠냐는 등 다른 이야기를 하셨지만 오히려 제입장에서는 더 화가나는 대응이었습니다. 재방문 의사는 당연히 없고 기존 후기에대한 답변들을 보면 더욱 노력하시겠다고 하시던데 협소한 주차장관리 및 숙박객 민원해결을 위해 진정으로 노력하셔야할것 같습니다."
1601,엠제이투어호스텔,6.0,"여수 엑스포, 특히 아쿠아리움 근처에 위치해서 기차로 오시는 분들이나 아쿠아리움 관람하실 분들에겐 아주 편할겁니다. 하지만 낭만포차는 생각보다 멀어 걷기보단 교통편 이용해서 이동하시길 바랍니다. 혹시라도 날씨가 안좋더라도 주변에 음식점들이 조금 있어 이용에 불편함은 없습니다. 그 외에는 전체적으로 만족스러웠습니다."
1602,엠제이투어호스텔,10.0,가격대비 시설이나 환경 그리고 청결 대 만족합니다. 서울서 오는 친척들과 방2개 예약해서 낭만포차와 오동도 중간정도에 있어서 도보로 이동하고 산책하기에 너무 좋았고 식구들도 대 만족했습니다. 감솨합니다.
1603,엠제이투어호스텔,2.0,호텔인지 모텔인지 모르겠음 가벼운 스킨이나 에센스도없는 그래서 가져간 셈플 로 대체 주차공간 부족으로 힘듬 아침식사 제공 안됨
1604,엠제이투어호스텔,6.0,"이름을 잘못 적혀있어서 다른곳과 헷갈려서 결재했어요 HS호텔이랑 호스텔을 잘못본 저희실수겠죠!!! 가로등 조명이 들어와서 힘들었고, 아이들과 함께라 자연바람 해주려다보니 온습도때문에 커텐을 못쳤습니다 침대나 방의 온습도가 저희랑은 안맞아서 아쉽게도 별로였고 침대 조금 옮겼더니 먼지가 넘 많아서 방바닥 닦았다가 시커먼...ㅜ 아이들이 있다보니 좀 예민한타입이라 청소부터 다시 하고 잠들수 있었어요 아이와 함께라면 비추입니다"
1605,엠제이투어호스텔,10.0,"여수 여행을 편안히 여유롭게 했던것 같습니다.아쿠아리움,케이플카,크루즈까지 주변 구경거리와도 가까웠고 앞에 탁트인 바다역시 환상적인 뷰 였습니다.친절한 직원분과 깨끗한 숙소에서 2박할수 있어서 좋았습니다."
1606,엠제이투어호스텔,8.0,교통좋고 직원 친절 깔끔
1607,엠제이투어호스텔,10.0,"바로 앞에 바다도 보이고 오동도,고소도 등 관광지가 주변에 있어 너무 좋았습니다!"
1608,엠제이투어호스텔,8.0,깔끔하고 좋았어요. 창밖으로 뷰도 좋아서 나름 만족합니다.
1609,엠제이투어호스텔,10.0,전체적으로 깨끗하고 좋아요.. 침대 매트리스가 무지 딱딱해서.. 그게 좀.. 아침에 식빵과 쨈. 커피. 우유를 제공해 주셔서 좋았어요^^
1610,엠제이투어호스텔,10.0,숙소는 위치가 생명이지요. 위치가 정말 최고입니다. 어디든 가깝고 접근성 좋습니다. 가족단위로 이용한다면 추천합니다.
1611,엠제이투어호스텔,6.0,
1612,엠제이투어호스텔,6.0,
1613,엠제이투어호스텔,10.0,
1614,엠제이투어호스텔,6.0,
1615,엠제이투어호스텔,4.0,
1616,엠제이투어호스텔,8.0,
1617,엠제이투어호스텔,8.0,
1618,엠제이투어호스텔,8.0,
1619,엠제이투어호스텔,4.0,
1620,엠제이투어호스텔,10.0,
1621,엠제이투어호스텔,8.0,
